Freq.	V(n001)-V(n002)	I(D1)
2.48885731828194e+04	(-5.92726848381892e+01dB,-1.68608539088711e-01°)	(-8.00949620435811e+01dB,1.85350089031422e-03°)
2.49459472694250e+04	(-5.92726850309111e+01dB,-1.68997219268943e-01°)	(-8.00949620395308e+01dB,1.85777356761424e-03°)
2.50034536169598e+04	(-5.92726852245226e+01dB,-1.69386795431198e-01°)	(-8.00949620354633e+01dB,1.86205609387153e-03°)
2.50610925303166e+04	(-5.92726854190279e+01dB,-1.69777269640805e-01°)	(-8.00949620313806e+01dB,1.86634849178943e-03°)
2.51188643150912e+04	(-5.92726856144307e+01dB,-1.70168643967835e-01°)	(-8.00949620272743e+01dB,1.87065078411915e-03°)
2.51767692775840e+04	(-5.92726858107358e+01dB,-1.70560920487160e-01°)	(-8.00949620231528e+01dB,1.87496299366890e-03°)
2.52348077248012e+04	(-5.92726860079468e+01dB,-1.70954101278409e-01°)	(-8.00949620190119e+01dB,1.87928514329118e-03°)
2.52929799644569e+04	(-5.92726862060680e+01dB,-1.71348188426010e-01°)	(-8.00949620148473e+01dB,1.88361725590122e-03°)
2.53512863049745e+04	(-5.92726864051037e+01dB,-1.71743184019212e-01°)	(-8.00949620106676e+01dB,1.88795935445466e-03°)
2.54097270554884e+04	(-5.92726866050583e+01dB,-1.72139090152062e-01°)	(-8.00949620064707e+01dB,1.89231146197071e-03°)
2.54683025258458e+04	(-5.92726868059355e+01dB,-1.72535908923422e-01°)	(-8.00949620022500e+01dB,1.89667360152409e-03°)
2.55270130266078e+04	(-5.92726870077402e+01dB,-1.72933642437026e-01°)	(-8.00949619980099e+01dB,1.90104579622322e-03°)
2.55858588690518e+04	(-5.92726872104763e+01dB,-1.73332292801430e-01°)	(-8.00949619937547e+01dB,1.90542806926121e-03°)
2.56448403651725e+04	(-5.92726874141480e+01dB,-1.73731862130053e-01°)	(-8.00949619894737e+01dB,1.90982044384671e-03°)
2.57039578276840e+04	(-5.92726876187601e+01dB,-1.74132352541202e-01°)	(-8.00949619851797e+01dB,1.91422294328136e-03°)
2.57632115700211e+04	(-5.92726878243162e+01dB,-1.74533766158034e-01°)	(-8.00949619808598e+01dB,1.91863559088625e-03°)
2.58226019063413e+04	(-5.92726880308215e+01dB,-1.74936105108635e-01°)	(-8.00949619765227e+01dB,1.92305841006246e-03°)
2.58821291515262e+04	(-5.92726882382800e+01dB,-1.75339371525979e-01°)	(-8.00949619721661e+01dB,1.92749142424008e-03°)
2.59417936211834e+04	(-5.92726884466957e+01dB,-1.75743567547945e-01°)	(-8.00949619677880e+01dB,1.93193465693073e-03°)
2.60015956316480e+04	(-5.92726886560737e+01dB,-1.76148695317363e-01°)	(-8.00949619633905e+01dB,1.93638813167838e-03°)
2.60615354999842e+04	(-5.92726888664180e+01dB,-1.76554756981984e-01°)	(-8.00949619589735e+01dB,1.94085187208609e-03°)
2.61216135439873e+04	(-5.92726890777332e+01dB,-1.76961754694518e-01°)	(-8.00949619545329e+01dB,1.94532590181243e-03°)
2.61818300821851e+04	(-5.92726892900239e+01dB,-1.77369690612627e-01°)	(-8.00949619500728e+01dB,1.94981024459004e-03°)
2.62421854338396e+04	(-5.92726895032943e+01dB,-1.77778566898960e-01°)	(-8.00949619455955e+01dB,1.95430492417303e-03°)
2.63026799189490e+04	(-5.92726897175492e+01dB,-1.78188385721138e-01°)	(-8.00949619410945e+01dB,1.95880996438885e-03°)
2.63633138582490e+04	(-5.92726899327930e+01dB,-1.78599149251781e-01°)	(-8.00949619365740e+01dB,1.96332538911444e-03°)
2.64240875732146e+04	(-5.92726901490304e+01dB,-1.79010859668529e-01°)	(-8.00949619320320e+01dB,1.96785122228171e-03°)
2.64850013860622e+04	(-5.92726903662659e+01dB,-1.79423519154022e-01°)	(-8.00949619274705e+01dB,1.97238748788632e-03°)
2.65460556197505e+04	(-5.92726905845041e+01dB,-1.79837129895933e-01°)	(-8.00949619228875e+01dB,1.97693420997623e-03°)
2.66072505979832e+04	(-5.92726908037495e+01dB,-1.80251694086993e-01°)	(-8.00949619182808e+01dB,1.98149141263707e-03°)
2.66685866452099e+04	(-5.92726910240071e+01dB,-1.80667213924969e-01°)	(-8.00949619136547e+01dB,1.98605912003120e-03°)
2.67300640866282e+04	(-5.92726912452810e+01dB,-1.81083691612698e-01°)	(-8.00949619090070e+01dB,1.99063735638225e-03°)
2.67916832481854e+04	(-5.92726914675765e+01dB,-1.81501129358105e-01°)	(-8.00949619043399e+01dB,1.99522614593994e-03°)
2.68534444565802e+04	(-5.92726916908980e+01dB,-1.81919529374192e-01°)	(-8.00949618996469e+01dB,1.99982551303040e-03°)
2.69153480392642e+04	(-5.92726919152503e+01dB,-1.82338893879063e-01°)	(-8.00949618949366e+01dB,2.00443548203656e-03°)
2.69773943244443e+04	(-5.92726921406381e+01dB,-1.82759225095935e-01°)	(-8.00949618902027e+01dB,2.00905607739749e-03°)
2.70395836410835e+04	(-5.92726923670664e+01dB,-1.83180525253156e-01°)	(-8.00949618854471e+01dB,2.01368732358872e-03°)
2.71019163189035e+04	(-5.92726925945396e+01dB,-1.83602796584200e-01°)	(-8.00949618806679e+01dB,2.01832924516950e-03°)
2.71643926883858e+04	(-5.92726928230627e+01dB,-1.84026041327680e-01°)	(-8.00949618758671e+01dB,2.02298186674711e-03°)
2.72270130807741e+04	(-5.92726930526407e+01dB,-1.84450261727399e-01°)	(-8.00949618710447e+01dB,2.02764521297539e-03°)
2.72897778280754e+04	(-5.92726932832787e+01dB,-1.84875460032311e-01°)	(-8.00949618662028e+01dB,2.03231930857139e-03°)
2.73526872630621e+04	(-5.92726935149810e+01dB,-1.85301638496547e-01°)	(-8.00949618613352e+01dB,2.03700417830979e-03°)
2.74157417192738e+04	(-5.92726937477527e+01dB,-1.85728799379437e-01°)	(-8.00949618564459e+01dB,2.04169984703675e-03°)
2.74789415310189e+04	(-5.92726939815992e+01dB,-1.86156944945539e-01°)	(-8.00949618515372e+01dB,2.04640633962305e-03°)
2.75422870333766e+04	(-5.92726942165245e+01dB,-1.86586077464597e-01°)	(-8.00949618466005e+01dB,2.05112368101532e-03°)
2.76057785621984e+04	(-5.92726944525344e+01dB,-1.87016199211611e-01°)	(-8.00949618416423e+01dB,2.05585189622964e-03°)
2.76694164541100e+04	(-5.92726946896339e+01dB,-1.87447312466820e-01°)	(-8.00949618366646e+01dB,2.06059101031869e-03°)
2.77332010465133e+04	(-5.92726949278275e+01dB,-1.87879419515697e-01°)	(-8.00949618316611e+01dB,2.06534104840842e-03°)
2.77971326775878e+04	(-5.92726951671206e+01dB,-1.88312522649021e-01°)	(-8.00949618266338e+01dB,2.07010203566444e-03°)
2.78612116862926e+04	(-5.92726954075182e+01dB,-1.88746624162814e-01°)	(-8.00949618215849e+01dB,2.07487399733703e-03°)
2.79254384123682e+04	(-5.92726956490254e+01dB,-1.89181726358416e-01°)	(-8.00949618165124e+01dB,2.07965695870372e-03°)
2.79898131963385e+04	(-5.92726958916476e+01dB,-1.89617831542457e-01°)	(-8.00949618114182e+01dB,2.08445094512146e-03°)
2.80543363795120e+04	(-5.92726961353891e+01dB,-1.90054942026867e-01°)	(-8.00949618062960e+01dB,2.08925598201099e-03°)
2.81190083039842e+04	(-5.92726963802560e+01dB,-1.90493060128952e-01°)	(-8.00949618011545e+01dB,2.09407209482804e-03°)
2.81838293126394e+04	(-5.92726966262532e+01dB,-1.90932188171316e-01°)	(-8.00949617959870e+01dB,2.09889930909690e-03°)
2.82487997491519e+04	(-5.92726968733858e+01dB,-1.91372328481933e-01°)	(-8.00949617907958e+01dB,2.10373765041287e-03°)
2.83139199579886e+04	(-5.92726971216592e+01dB,-1.91813483394134e-01°)	(-8.00949617855830e+01dB,2.10858714441523e-03°)
2.83791902844103e+04	(-5.92726973710785e+01dB,-1.92255655246637e-01°)	(-8.00949617803444e+01dB,2.11344781680751e-03°)
2.84446110744739e+04	(-5.92726976216488e+01dB,-1.92698846383543e-01°)	(-8.00949617750799e+01dB,2.11831969336019e-03°)
2.85101826750338e+04	(-5.92726978733760e+01dB,-1.93143059154365e-01°)	(-8.00949617697938e+01dB,2.12320279988241e-03°)
2.85759054337442e+04	(-5.92726981262650e+01dB,-1.93588295914017e-01°)	(-8.00949617644818e+01dB,2.12809716226593e-03°)
2.86417796990605e+04	(-5.92726983803213e+01dB,-1.94034559022849e-01°)	(-8.00949617591461e+01dB,2.13300280645111e-03°)
2.87078058202416e+04	(-5.92726986355502e+01dB,-1.94481850846649e-01°)	(-8.00949617537867e+01dB,2.13791975844052e-03°)
2.87739841473514e+04	(-5.92726988919569e+01dB,-1.94930173756652e-01°)	(-8.00949617483971e+01dB,2.14284804428849e-03°)
2.88403150312607e+04	(-5.92726991495475e+01dB,-1.95379530129576e-01°)	(-8.00949617429881e+01dB,2.14778769012254e-03°)
2.89067988236494e+04	(-5.92726994083268e+01dB,-1.95829922347598e-01°)	(-8.00949617375532e+01dB,2.15273872211933e-03°)
2.89734358770079e+04	(-5.92726996683005e+01dB,-1.96281352798388e-01°)	(-8.00949617320903e+01dB,2.15770116652241e-03°)
2.90402265446391e+04	(-5.92726999294747e+01dB,-1.96733823875132e-01°)	(-8.00949617266058e+01dB,2.16267504963706e-03°)
2.91071711806607e+04	(-5.92727001918541e+01dB,-1.97187337976510e-01°)	(-8.00949617210954e+01dB,2.16766039781924e-03°)
2.91742701400063e+04	(-5.92727004554444e+01dB,-1.97641897506743e-01°)	(-8.00949617155613e+01dB,2.17265723750490e-03°)
2.92415237784279e+04	(-5.92727007202516e+01dB,-1.98097504875602e-01°)	(-8.00949617099991e+01dB,2.17766559515976e-03°)
2.93089324524978e+04	(-5.92727009862809e+01dB,-1.98554162498385e-01°)	(-8.00949617044090e+01dB,2.18268549734472e-03°)
2.93764965196099e+04	(-5.92727012535382e+01dB,-1.99011872795995e-01°)	(-8.00949616987951e+01dB,2.18771697064996e-03°)
2.94442163379822e+04	(-5.92727015220292e+01dB,-1.99470638194869e-01°)	(-8.00949616931553e+01dB,2.19276004176443e-03°)
2.95120922666584e+04	(-5.92727017917596e+01dB,-1.99930461127080e-01°)	(-8.00949616874939e+01dB,2.19781473740068e-03°)
2.95801246655100e+04	(-5.92727020627345e+01dB,-2.00391344030258e-01°)	(-8.00949616818002e+01dB,2.20288108436154e-03°)
2.96483138952379e+04	(-5.92727023349605e+01dB,-2.00853289347702e-01°)	(-8.00949616760828e+01dB,2.20795910948608e-03°)
2.97166603173748e+04	(-5.92727026084430e+01dB,-2.01316299528314e-01°)	(-8.00949616703373e+01dB,2.21304883969481e-03°)
2.97851642942864e+04	(-5.92727028831876e+01dB,-2.01780377026633e-01°)	(-8.00949616645681e+01dB,2.21815030197317e-03°)
2.98538261891741e+04	(-5.92727031592006e+01dB,-2.02245524302878e-01°)	(-8.00949616587731e+01dB,2.22326352334571e-03°)
2.99226463660763e+04	(-5.92727034364873e+01dB,-2.02711743822911e-01°)	(-8.00949616529457e+01dB,2.22838853092371e-03°)
2.99916251898709e+04	(-5.92727037150543e+01dB,-2.03179038058314e-01°)	(-8.00949616470967e+01dB,2.23352535186050e-03°)
3.00607630262767e+04	(-5.92727039949068e+01dB,-2.03647409486321e-01°)	(-8.00949616412175e+01dB,2.23867401338600e-03°)
3.01300602418556e+04	(-5.92727042760511e+01dB,-2.04116860589907e-01°)	(-8.00949616353124e+01dB,2.24383454278988e-03°)
3.01995172040146e+04	(-5.92727045584930e+01dB,-2.04587393857759e-01°)	(-8.00949616293793e+01dB,2.24900696741665e-03°)
3.02691342810074e+04	(-5.92727048422388e+01dB,-2.05059011784299e-01°)	(-8.00949616234203e+01dB,2.25419131469030e-03°)
3.03389118419371e+04	(-5.92727051272942e+01dB,-2.05531716869696e-01°)	(-8.00949616174333e+01dB,2.25938761208392e-03°)
3.04088502567571e+04	(-5.92727054136653e+01dB,-2.06005511619879e-01°)	(-8.00949616114183e+01dB,2.26459588714331e-03°)
3.04789498962742e+04	(-5.92727057013582e+01dB,-2.06480398546565e-01°)	(-8.00949616053773e+01dB,2.26981616746184e-03°)
3.05492111321494e+04	(-5.92727059903790e+01dB,-2.06956380167236e-01°)	(-8.00949615993084e+01dB,2.27504848072589e-03°)
3.06196343369011e+04	(-5.92727062807340e+01dB,-2.07433459005214e-01°)	(-8.00949615932092e+01dB,2.28029285464064e-03°)
3.06902198839059e+04	(-5.92727065724289e+01dB,-2.07911637589593e-01°)	(-8.00949615870820e+01dB,2.28554931701592e-03°)
3.07609681474014e+04	(-5.92727068654703e+01dB,-2.08390918455320e-01°)	(-8.00949615809268e+01dB,2.29081789571431e-03°)
3.08318795024878e+04	(-5.92727071598642e+01dB,-2.08871304143182e-01°)	(-8.00949615747435e+01dB,2.29609861865797e-03°)
3.09029543251302e+04	(-5.92727074556171e+01dB,-2.09352797199816e-01°)	(-8.00949615685301e+01dB,2.30139151383125e-03°)
3.09741929921600e+04	(-5.92727077527351e+01dB,-2.09835400177740e-01°)	(-8.00949615622907e+01dB,2.30669660928606e-03°)
3.10455958812778e+04	(-5.92727080512245e+01dB,-2.10319115635336e-01°)	(-8.00949615560211e+01dB,2.31201393314105e-03°)
3.11171633710544e+04	(-5.92727083510915e+01dB,-2.10803946136892e-01°)	(-8.00949615497214e+01dB,2.31734351356931e-03°)
3.11888958409336e+04	(-5.92727086523427e+01dB,-2.11289894252605e-01°)	(-8.00949615433937e+01dB,2.32268537883548e-03°)
3.12607936712337e+04	(-5.92727089549847e+01dB,-2.11776962558604e-01°)	(-8.00949615370378e+01dB,2.32803955723500e-03°)
3.13328572431500e+04	(-5.92727092590231e+01dB,-2.12265153636928e-01°)	(-8.00949615306518e+01dB,2.33340607715681e-03°)
3.14050869387563e+04	(-5.92727095644655e+01dB,-2.12754470075613e-01°)	(-8.00949615242399e+01dB,2.33878496703237e-03°)
3.14774831410073e+04	(-5.92727098713172e+01dB,-2.13244914468596e-01°)	(-8.00949615177935e+01dB,2.34417625537438e-03°)
3.15500462337404e+04	(-5.92727101795852e+01dB,-2.13736489415838e-01°)	(-8.00949615113170e+01dB,2.34957997076483e-03°)
3.16227766016779e+04	(-5.92727104892765e+01dB,-2.14229197523308e-01°)	(-8.00949615048145e+01dB,2.35499614182653e-03°)
3.16956746304290e+04	(-5.92727108003968e+01dB,-2.14723041402912e-01°)	(-8.00949614982775e+01dB,2.36042479727603e-03°)
3.17687407064918e+04	(-5.92727111129532e+01dB,-2.15218023672639e-01°)	(-8.00949614917125e+01dB,2.36586596588099e-03°)
3.18419752172553e+04	(-5.92727114269526e+01dB,-2.15714146956491e-01°)	(-8.00949614851173e+01dB,2.37131967647575e-03°)
3.19153785510016e+04	(-5.92727117424011e+01dB,-2.16211413884508e-01°)	(-8.00949614784919e+01dB,2.37678595797052e-03°)
3.19889510969080e+04	(-5.92727120593057e+01dB,-2.16709827092798e-01°)	(-8.00949614718385e+01dB,2.38226483933255e-03°)
3.20626932450487e+04	(-5.92727123776728e+01dB,-2.17209389223534e-01°)	(-8.00949614651484e+01dB,2.38775634960456e-03°)
3.21366053863972e+04	(-5.92727126975098e+01dB,-2.17710102925015e-01°)	(-8.00949614584324e+01dB,2.39326051787849e-03°)
3.22106879128283e+04	(-5.92727130188229e+01dB,-2.18211970851599e-01°)	(-8.00949614516841e+01dB,2.39877737333252e-03°)
3.22849412171203e+04	(-5.92727133416190e+01dB,-2.18714995663770e-01°)	(-8.00949614449034e+01dB,2.40430694520619e-03°)
3.23593656929568e+04	(-5.92727136659052e+01dB,-2.19219180028163e-01°)	(-8.00949614380925e+01dB,2.40984926280551e-03°)
3.24339617349288e+04	(-5.92727139916881e+01dB,-2.19724526617545e-01°)	(-8.00949614312493e+01dB,2.41540435550431e-03°)
3.25087297385373e+04	(-5.92727143189747e+01dB,-2.20231038110840e-01°)	(-8.00949614243759e+01dB,2.42097225273720e-03°)
3.25836701001948e+04	(-5.92727146477721e+01dB,-2.20738717193150e-01°)	(-8.00949614174701e+01dB,2.42655298402542e-03°)
3.26587832172275e+04	(-5.92727149780868e+01dB,-2.21247566555762e-01°)	(-8.00949614105298e+01dB,2.43214657893726e-03°)
3.27340694878777e+04	(-5.92727153099264e+01dB,-2.21757588896179e-01°)	(-8.00949614035615e+01dB,2.43775306711555e-03°)
3.28095293113057e+04	(-5.92727156432977e+01dB,-2.22268786918102e-01°)	(-8.00949613965587e+01dB,2.44337247826852e-03°)
3.28851630875921e+04	(-5.92727159782076e+01dB,-2.22781163331469e-01°)	(-8.00949613895235e+01dB,2.44900484219150e-03°)
3.29609712177396e+04	(-5.92727163146635e+01dB,-2.23294720852466e-01°)	(-8.00949613824581e+01dB,2.45465018872687e-03°)
3.30369541036753e+04	(-5.92727166526722e+01dB,-2.23809462203530e-01°)	(-8.00949613753561e+01dB,2.46030854779300e-03°)
3.31131121482529e+04	(-5.92727169922412e+01dB,-2.24325390113380e-01°)	(-8.00949613682239e+01dB,2.46597994938717e-03°)
3.31894457552548e+04	(-5.92727173333776e+01dB,-2.24842507317036e-01°)	(-8.00949613610615e+01dB,2.47166442354876e-03°)
3.32659553293942e+04	(-5.92727176760885e+01dB,-2.25360816555788e-01°)	(-8.00949613538624e+01dB,2.47736200041570e-03°)
3.33426412763172e+04	(-5.92727180203813e+01dB,-2.25880320577272e-01°)	(-8.00949613466310e+01dB,2.48307271017600e-03°)
3.34195040026051e+04	(-5.92727183662633e+01dB,-2.26401022135434e-01°)	(-8.00949613393672e+01dB,2.48879658310742e-03°)
3.34965439157765e+04	(-5.92727187137416e+01dB,-2.26922923990584e-01°)	(-8.00949613320689e+01dB,2.49453364953730e-03°)
3.35737614242892e+04	(-5.92727190628239e+01dB,-2.27446028909394e-01°)	(-8.00949613247382e+01dB,2.50028393986634e-03°)
3.36511569375427e+04	(-5.92727194135175e+01dB,-2.27970339664897e-01°)	(-8.00949613173709e+01dB,2.50604748457180e-03°)
3.37287308658805e+04	(-5.92727197658297e+01dB,-2.28495859036524e-01°)	(-8.00949613099713e+01dB,2.51182431419930e-03°)
3.38064836205918e+04	(-5.92727201197681e+01dB,-2.29022589810114e-01°)	(-8.00949613025371e+01dB,2.51761445935844e-03°)
3.38844156139139e+04	(-5.92727204753403e+01dB,-2.29550534777924e-01°)	(-8.00949612950706e+01dB,2.52341795074478e-03°)
3.39625272590344e+04	(-5.92727208325535e+01dB,-2.30079696738638e-01°)	(-8.00949612875674e+01dB,2.52923481910846e-03°)
3.40408189700937e+04	(-5.92727211914156e+01dB,-2.30610078497401e-01°)	(-8.00949612800276e+01dB,2.53506509527300e-03°)
3.41192911621864e+04	(-5.92727215519343e+01dB,-2.31141682865815e-01°)	(-8.00949612724575e+01dB,2.54090881014850e-03°)
3.41979442513644e+04	(-5.92727219141166e+01dB,-2.31674512661959e-01°)	(-8.00949612648487e+01dB,2.54676599470025e-03°)
3.42767786546386e+04	(-5.92727222779710e+01dB,-2.32208570710424e-01°)	(-8.00949612572096e+01dB,2.55263667996133e-03°)
3.43557947899810e+04	(-5.92727226435046e+01dB,-2.32743859842291e-01°)	(-8.00949612495296e+01dB,2.55852089703752e-03°)
3.44349930763273e+04	(-5.92727230107255e+01dB,-2.33280382895163e-01°)	(-8.00949612418172e+01dB,2.56441867713441e-03°)
3.45143739335791e+04	(-5.92727233796414e+01dB,-2.33818142713200e-01°)	(-8.00949612340682e+01dB,2.57033005148517e-03°)
3.45939377826057e+04	(-5.92727237502603e+01dB,-2.34357142147104e-01°)	(-8.00949612262868e+01dB,2.57625505143525e-03°)
3.46736850452466e+04	(-5.92727241225894e+01dB,-2.34897384054127e-01°)	(-8.00949612184644e+01dB,2.58219370837963e-03°)
3.47536161443140e+04	(-5.92727244966375e+01dB,-2.35438871298168e-01°)	(-8.00949612106097e+01dB,2.58814605378114e-03°)
3.48337315035946e+04	(-5.92727248724118e+01dB,-2.35981606749645e-01°)	(-8.00949612027140e+01dB,2.59411211919468e-03°)
3.49140315478520e+04	(-5.92727252499208e+01dB,-2.36525593285660e-01°)	(-8.00949611947860e+01dB,2.60009193622737e-03°)
3.49945167028291e+04	(-5.92727256291721e+01dB,-2.37070833789891e-01°)	(-8.00949611868212e+01dB,2.60608553658283e-03°)
3.50751873952502e+04	(-5.92727260101739e+01dB,-2.37617331152698e-01°)	(-8.00949611788177e+01dB,2.61209295200611e-03°)
3.51560440528232e+04	(-5.92727263929345e+01dB,-2.38165088271083e-01°)	(-8.00949611707797e+01dB,2.61811421435396e-03°)
3.52370871042420e+04	(-5.92727267774617e+01dB,-2.38714108048739e-01°)	(-8.00949611627028e+01dB,2.62414935551191e-03°)
3.53183169791890e+04	(-5.92727271637636e+01dB,-2.39264393396023e-01°)	(-8.00949611545893e+01dB,2.63019840748978e-03°)
3.53997341083368e+04	(-5.92727275518487e+01dB,-2.39815947230036e-01°)	(-8.00949611464369e+01dB,2.63626140231490e-03°)
3.54813389233508e+04	(-5.92727279417251e+01dB,-2.40368772474567e-01°)	(-8.00949611382501e+01dB,2.64233837214200e-03°)
3.55631318568918e+04	(-5.92727283334009e+01dB,-2.40922872060164e-01°)	(-8.00949611300244e+01dB,2.64842934916401e-03°)
3.56451133426177e+04	(-5.92727287268848e+01dB,-2.41478248924115e-01°)	(-8.00949611217578e+01dB,2.65453436565917e-03°)
3.57272838151861e+04	(-5.92727291221848e+01dB,-2.42034906010499e-01°)	(-8.00949611134566e+01dB,2.66065345397423e-03°)
3.58096437102568e+04	(-5.92727295193092e+01dB,-2.42592846270128e-01°)	(-8.00949611051123e+01dB,2.66678664655796e-03°)
3.58921934644937e+04	(-5.92727299182670e+01dB,-2.43152072660694e-01°)	(-8.00949610967357e+01dB,2.67293397588705e-03°)
3.59749335155674e+04	(-5.92727303190659e+01dB,-2.43712588146625e-01°)	(-8.00949610883180e+01dB,2.67909547455142e-03°)
3.60578643021574e+04	(-5.92727307217148e+01dB,-2.44274395699225e-01°)	(-8.00949610798573e+01dB,2.68527117519941e-03°)
3.61409862639545e+04	(-5.92727311262223e+01dB,-2.44837498296629e-01°)	(-8.00949610713620e+01dB,2.69146111057055e-03°)
3.62242998416630e+04	(-5.92727315325969e+01dB,-2.45401898923854e-01°)	(-8.00949610628258e+01dB,2.69766531344672e-03°)
3.63078054770032e+04	(-5.92727319408472e+01dB,-2.45967600572769e-01°)	(-8.00949610542507e+01dB,2.70388381671914e-03°)
3.63915036127138e+04	(-5.92727323509818e+01dB,-2.46534606242157e-01°)	(-8.00949610456369e+01dB,2.71011665333167e-03°)
3.64753946925538e+04	(-5.92727327630097e+01dB,-2.47102918937702e-01°)	(-8.00949610369842e+01dB,2.71636385632228e-03°)
