time,original,q2_14,q4_12,add,sub,mul
0.426187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.426208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.426229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.426250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.426271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.426292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.426312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.426333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.426354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.426375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.426396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.426417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.426438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.426458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.426479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.426500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.426521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.426542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.426563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.426583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.426604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.426625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.426646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.426667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.426687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.426708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.426729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.426750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.426771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.426792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.426812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.426833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.426854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.426875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.426896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.426917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.426938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.426958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.426979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.427000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.427021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.427042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.427063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.427083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.427104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.427125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.427146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.427167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.427187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.427208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.427229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.427250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.427271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.427292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.427312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.427333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.427354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.427375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.427396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.427417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.427438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.427458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.427479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.427500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.427521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.427542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.427563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.427583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.427604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.427625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.427646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.427667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.427687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.427708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.427729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.427750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.427771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.427792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.427812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.427833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.427854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.427875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.427896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.427917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.427938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.427958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.427979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.428000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.428021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.428042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.428063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.428083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.428104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.428125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.428146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.428167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.428187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.428208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.428229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.428250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.428271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.428292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.428312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.428333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.428354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.428375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.428396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.428417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.428438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.428458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.428479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.428500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.428521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.428542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.428563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.428583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.428604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.428625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.428646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.428667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.428687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.428708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.428729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.428750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.428771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.428792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.428812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.428833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.428854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.428875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.428896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.428917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.428938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.428958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.428979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.429000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.429021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.429042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.429063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.429083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.429104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.429125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.429146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.429167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.429187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.429208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.429229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.429250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.429271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.429292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.429312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.429333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.429354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.429375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.429396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.429417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.429438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.429458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.429479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.429500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.429521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.429542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.429563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.429583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.429604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.429625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.429646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.429667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.429688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.429708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.429729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.429750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.429771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.429792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.429812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.429833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.429854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.429875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.429896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.429917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.429937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.429958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.429979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.430000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.430042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.430063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.430083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.430104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.430125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.430146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.430167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.430188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.430208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.430229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.430250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.430271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.430292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.430312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.430333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.430354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.430375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.430396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.430417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.430437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.430458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.430479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.430500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.430521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.430542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.430563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.430583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.430604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.430625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.430646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.430667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.430688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.430708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.430729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.430750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.430771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.430792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.430812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.430833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.430854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.430875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.430896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.430917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.430937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.430958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.430979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.431000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.431021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.431042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.431063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.431083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.431104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.431125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.431146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.431167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.431188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.431208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.431229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.431250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.431271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.431292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.431312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.431333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.431354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.431375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.431396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.431417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.431437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.431458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.431479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.431500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.431521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.431542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.431563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.431583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.431604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.431625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.431646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.431667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.431688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.431708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.431729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.431750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.431771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.431792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.431812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.431833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.431854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.431875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.431896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.431917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.431937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.431958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.431979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.432000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.432021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.432042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.432063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.432083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.432104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.432125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.432146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.432167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.432188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.432208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.432229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.432250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.432271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.432292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.432312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.432333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.432354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.432375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.432396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.432417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.432437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.432458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.432479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.432521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.432542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.432563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.432583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.432604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.432625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.432646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.432667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.432688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.432708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.432729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.432750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
