time,original,quantized,error
0.2906875000,-1.8477590650,-1.8750000000,0.0272409350
0.2907083333,-1.9318516526,-1.9375000000,0.0056483474
0.2907291667,-1.9828897227,-2.0000000000,0.0171102773
0.2907500000,-2.0000000000,-2.0000000000,0.0000000000
0.2907708333,-1.9828897227,-2.0000000000,0.0171102773
0.2907916667,-1.9318516526,-1.9375000000,0.0056483474
0.2908125000,-1.8477590650,-1.8750000000,0.0272409350
0.2908333333,-1.7320508076,-1.7500000000,0.0179491924
0.2908541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2908750000,-1.4142135624,-1.4375000000,0.0232864376
0.2908958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2909166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2909375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2909583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2909791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2910000000,-0.0000000000,0.0000000000,-0.0000000000
0.2910208333,0.2610523844,0.2500000000,0.0110523844
0.2910416667,0.5176380902,0.5000000000,0.0176380902
0.2910625000,0.7653668647,0.7500000000,0.0153668647
0.2910833333,1.0000000000,1.0000000000,-0.0000000000
0.2911041667,1.2175228580,1.1875000000,0.0300228580
0.2911250000,1.4142135624,1.4375000000,-0.0232864376
0.2911458333,1.5867066806,1.5625000000,0.0242066806
0.2911666667,1.7320508076,1.7500000000,-0.0179491924
0.2911875000,1.8477590650,1.8750000000,-0.0272409350
0.2912083333,1.9318516526,1.9375000000,-0.0056483474
0.2912291667,1.9828897227,2.0000000000,-0.0171102773
0.2912500000,2.0000000000,2.0000000000,0.0000000000
0.2912708333,1.9828897227,2.0000000000,-0.0171102773
0.2912916667,1.9318516526,1.9375000000,-0.0056483474
0.2913125000,1.8477590650,1.8750000000,-0.0272409350
0.2913333333,1.7320508076,1.7500000000,-0.0179491924
0.2913541667,1.5867066806,1.5625000000,0.0242066806
0.2913750000,1.4142135624,1.4375000000,-0.0232864376
0.2913958333,1.2175228580,1.1875000000,0.0300228580
0.2914166667,1.0000000000,1.0000000000,0.0000000000
0.2914375000,0.7653668647,0.7500000000,0.0153668647
0.2914583333,0.5176380902,0.5000000000,0.0176380902
0.2914791667,0.2610523844,0.2500000000,0.0110523844
0.2915000000,0.0000000000,0.0000000000,0.0000000000
0.2915208333,-0.2610523844,-0.2500000000,-0.0110523844
0.2915416667,-0.5176380902,-0.5000000000,-0.0176380902
0.2915625000,-0.7653668647,-0.7500000000,-0.0153668647
0.2915833333,-1.0000000000,-1.0000000000,0.0000000000
0.2916041667,-1.2175228580,-1.1875000000,-0.0300228580
0.2916250000,-1.4142135624,-1.4375000000,0.0232864376
0.2916458333,-1.5867066806,-1.5625000000,-0.0242066806
0.2916666667,-1.7320508076,-1.7500000000,0.0179491924
0.2916875000,-1.8477590650,-1.8750000000,0.0272409350
0.2917083333,-1.9318516526,-1.9375000000,0.0056483474
0.2917291667,-1.9828897227,-2.0000000000,0.0171102773
0.2917500000,-2.0000000000,-2.0000000000,0.0000000000
0.2917708333,-1.9828897227,-2.0000000000,0.0171102773
0.2917916667,-1.9318516526,-1.9375000000,0.0056483474
0.2918125000,-1.8477590650,-1.8750000000,0.0272409350
0.2918333333,-1.7320508076,-1.7500000000,0.0179491924
0.2918541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2918750000,-1.4142135624,-1.4375000000,0.0232864376
0.2918958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2919166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2919375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2919583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2919791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2920000000,-0.0000000000,0.0000000000,-0.0000000000
0.2920208333,0.2610523844,0.2500000000,0.0110523844
0.2920416667,0.5176380902,0.5000000000,0.0176380902
0.2920625000,0.7653668647,0.7500000000,0.0153668647
0.2920833333,1.0000000000,1.0000000000,-0.0000000000
0.2921041667,1.2175228580,1.1875000000,0.0300228580
0.2921250000,1.4142135624,1.4375000000,-0.0232864376
0.2921458333,1.5867066806,1.5625000000,0.0242066806
0.2921666667,1.7320508076,1.7500000000,-0.0179491924
0.2921875000,1.8477590650,1.8750000000,-0.0272409350
0.2922083333,1.9318516526,1.9375000000,-0.0056483474
0.2922291667,1.9828897227,2.0000000000,-0.0171102773
0.2922500000,2.0000000000,2.0000000000,0.0000000000
0.2922708333,1.9828897227,2.0000000000,-0.0171102773
0.2922916667,1.9318516526,1.9375000000,-0.0056483474
0.2923125000,1.8477590650,1.8750000000,-0.0272409350
0.2923333333,1.7320508076,1.7500000000,-0.0179491924
0.2923541667,1.5867066806,1.5625000000,0.0242066806
0.2923750000,1.4142135624,1.4375000000,-0.0232864376
0.2923958333,1.2175228580,1.1875000000,0.0300228580
0.2924166667,1.0000000000,1.0000000000,0.0000000000
0.2924375000,0.7653668647,0.7500000000,0.0153668647
0.2924583333,0.5176380902,0.5000000000,0.0176380902
0.2924791667,0.2610523844,0.2500000000,0.0110523844
0.2925000000,0.0000000000,0.0000000000,0.0000000000
0.2925208333,-0.2610523844,-0.2500000000,-0.0110523844
0.2925416667,-0.5176380902,-0.5000000000,-0.0176380902
0.2925625000,-0.7653668647,-0.7500000000,-0.0153668647
0.2925833333,-1.0000000000,-1.0000000000,0.0000000000
0.2926041667,-1.2175228580,-1.1875000000,-0.0300228580
0.2926250000,-1.4142135624,-1.4375000000,0.0232864376
0.2926458333,-1.5867066806,-1.5625000000,-0.0242066806
0.2926666667,-1.7320508076,-1.7500000000,0.0179491924
0.2926875000,-1.8477590650,-1.8750000000,0.0272409350
0.2927083333,-1.9318516526,-1.9375000000,0.0056483474
0.2927291667,-1.9828897227,-2.0000000000,0.0171102773
0.2927500000,-2.0000000000,-2.0000000000,0.0000000000
0.2927708333,-1.9828897227,-2.0000000000,0.0171102773
0.2927916667,-1.9318516526,-1.9375000000,0.0056483474
0.2928125000,-1.8477590650,-1.8750000000,0.0272409350
0.2928333333,-1.7320508076,-1.7500000000,0.0179491924
0.2928541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2928750000,-1.4142135624,-1.4375000000,0.0232864376
0.2928958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2929166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2929375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2929583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2929791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2930000000,-0.0000000000,0.0000000000,-0.0000000000
0.2930208333,0.2610523844,0.2500000000,0.0110523844
0.2930416667,0.5176380902,0.5000000000,0.0176380902
0.2930625000,0.7653668647,0.7500000000,0.0153668647
0.2930833333,1.0000000000,1.0000000000,-0.0000000000
0.2931041667,1.2175228580,1.1875000000,0.0300228580
0.2931250000,1.4142135624,1.4375000000,-0.0232864376
0.2931458333,1.5867066806,1.5625000000,0.0242066806
0.2931666667,1.7320508076,1.7500000000,-0.0179491924
0.2931875000,1.8477590650,1.8750000000,-0.0272409350
0.2932083333,1.9318516526,1.9375000000,-0.0056483474
0.2932291667,1.9828897227,2.0000000000,-0.0171102773
0.2932500000,2.0000000000,2.0000000000,0.0000000000
0.2932708333,1.9828897227,2.0000000000,-0.0171102773
0.2932916667,1.9318516526,1.9375000000,-0.0056483474
0.2933125000,1.8477590650,1.8750000000,-0.0272409350
0.2933333333,1.7320508076,1.7500000000,-0.0179491924
0.2933541667,1.5867066806,1.5625000000,0.0242066806
0.2933750000,1.4142135624,1.4375000000,-0.0232864376
0.2933958333,1.2175228580,1.1875000000,0.0300228580
0.2934166667,1.0000000000,1.0000000000,0.0000000000
0.2934375000,0.7653668647,0.7500000000,0.0153668647
0.2934583333,0.5176380902,0.5000000000,0.0176380902
0.2934791667,0.2610523844,0.2500000000,0.0110523844
0.2935000000,0.0000000000,0.0000000000,0.0000000000
0.2935208333,-0.2610523844,-0.2500000000,-0.0110523844
0.2935416667,-0.5176380902,-0.5000000000,-0.0176380902
0.2935625000,-0.7653668647,-0.7500000000,-0.0153668647
0.2935833333,-1.0000000000,-1.0000000000,0.0000000000
0.2936041667,-1.2175228580,-1.1875000000,-0.0300228580
0.2936250000,-1.4142135624,-1.4375000000,0.0232864376
0.2936458333,-1.5867066806,-1.5625000000,-0.0242066806
0.2936666667,-1.7320508076,-1.7500000000,0.0179491924
0.2936875000,-1.8477590650,-1.8750000000,0.0272409350
0.2937083333,-1.9318516526,-1.9375000000,0.0056483474
0.2937291667,-1.9828897227,-2.0000000000,0.0171102773
0.2937500000,-2.0000000000,-2.0000000000,0.0000000000
0.2937708333,-1.9828897227,-2.0000000000,0.0171102773
0.2937916667,-1.9318516526,-1.9375000000,0.0056483474
0.2938125000,-1.8477590650,-1.8750000000,0.0272409350
0.2938333333,-1.7320508076,-1.7500000000,0.0179491924
0.2938541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2938750000,-1.4142135624,-1.4375000000,0.0232864376
0.2938958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2939166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2939375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2939583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2939791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2940000000,-0.0000000000,0.0000000000,-0.0000000000
0.2940208333,0.2610523844,0.2500000000,0.0110523844
0.2940416667,0.5176380902,0.5000000000,0.0176380902
0.2940625000,0.7653668647,0.7500000000,0.0153668647
0.2940833333,1.0000000000,1.0000000000,-0.0000000000
0.2941041667,1.2175228580,1.1875000000,0.0300228580
0.2941250000,1.4142135624,1.4375000000,-0.0232864376
0.2941458333,1.5867066806,1.5625000000,0.0242066806
0.2941666667,1.7320508076,1.7500000000,-0.0179491924
0.2941875000,1.8477590650,1.8750000000,-0.0272409350
0.2942083333,1.9318516526,1.9375000000,-0.0056483474
0.2942291667,1.9828897227,2.0000000000,-0.0171102773
0.2942500000,2.0000000000,2.0000000000,0.0000000000
0.2942708333,1.9828897227,2.0000000000,-0.0171102773
0.2942916667,1.9318516526,1.9375000000,-0.0056483474
0.2943125000,1.8477590650,1.8750000000,-0.0272409350
0.2943333333,1.7320508076,1.7500000000,-0.0179491924
0.2943541667,1.5867066806,1.5625000000,0.0242066806
0.2943750000,1.4142135624,1.4375000000,-0.0232864376
0.2943958333,1.2175228580,1.1875000000,0.0300228580
0.2944166667,1.0000000000,1.0000000000,0.0000000000
0.2944375000,0.7653668647,0.7500000000,0.0153668647
0.2944583333,0.5176380902,0.5000000000,0.0176380902
0.2944791667,0.2610523844,0.2500000000,0.0110523844
0.2945000000,0.0000000000,0.0000000000,0.0000000000
0.2945208333,-0.2610523844,-0.2500000000,-0.0110523844
0.2945416667,-0.5176380902,-0.5000000000,-0.0176380902
0.2945625000,-0.7653668647,-0.7500000000,-0.0153668647
0.2945833333,-1.0000000000,-1.0000000000,0.0000000000
0.2946041667,-1.2175228580,-1.1875000000,-0.0300228580
0.2946250000,-1.4142135624,-1.4375000000,0.0232864376
0.2946458333,-1.5867066806,-1.5625000000,-0.0242066806
0.2946666667,-1.7320508076,-1.7500000000,0.0179491924
0.2946875000,-1.8477590650,-1.8750000000,0.0272409350
0.2947083333,-1.9318516526,-1.9375000000,0.0056483474
0.2947291667,-1.9828897227,-2.0000000000,0.0171102773
0.2947500000,-2.0000000000,-2.0000000000,0.0000000000
0.2947708333,-1.9828897227,-2.0000000000,0.0171102773
0.2947916667,-1.9318516526,-1.9375000000,0.0056483474
0.2948125000,-1.8477590650,-1.8750000000,0.0272409350
0.2948333333,-1.7320508076,-1.7500000000,0.0179491924
0.2948541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2948750000,-1.4142135624,-1.4375000000,0.0232864376
0.2948958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2949166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2949375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2949583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2949791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2950000000,-0.0000000000,0.0000000000,-0.0000000000
0.2950208333,0.2610523844,0.2500000000,0.0110523844
0.2950416667,0.5176380902,0.5000000000,0.0176380902
0.2950625000,0.7653668647,0.7500000000,0.0153668647
0.2950833333,1.0000000000,1.0000000000,-0.0000000000
0.2951041667,1.2175228580,1.1875000000,0.0300228580
0.2951250000,1.4142135624,1.4375000000,-0.0232864376
0.2951458333,1.5867066806,1.5625000000,0.0242066806
0.2951666667,1.7320508076,1.7500000000,-0.0179491924
0.2951875000,1.8477590650,1.8750000000,-0.0272409350
0.2952083333,1.9318516526,1.9375000000,-0.0056483474
0.2952291667,1.9828897227,2.0000000000,-0.0171102773
0.2952500000,2.0000000000,2.0000000000,0.0000000000
0.2952708333,1.9828897227,2.0000000000,-0.0171102773
0.2952916667,1.9318516526,1.9375000000,-0.0056483474
0.2953125000,1.8477590650,1.8750000000,-0.0272409350
0.2953333333,1.7320508076,1.7500000000,-0.0179491924
0.2953541667,1.5867066806,1.5625000000,0.0242066806
0.2953750000,1.4142135624,1.4375000000,-0.0232864376
0.2953958333,1.2175228580,1.1875000000,0.0300228580
0.2954166667,1.0000000000,1.0000000000,0.0000000000
0.2954375000,0.7653668647,0.7500000000,0.0153668647
0.2954583333,0.5176380902,0.5000000000,0.0176380902
0.2954791667,0.2610523844,0.2500000000,0.0110523844
0.2955000000,0.0000000000,0.0000000000,0.0000000000
0.2955208333,-0.2610523844,-0.2500000000,-0.0110523844
0.2955416667,-0.5176380902,-0.5000000000,-0.0176380902
0.2955625000,-0.7653668647,-0.7500000000,-0.0153668647
0.2955833333,-1.0000000000,-1.0000000000,0.0000000000
0.2956041667,-1.2175228580,-1.1875000000,-0.0300228580
0.2956250000,-1.4142135624,-1.4375000000,0.0232864376
0.2956458333,-1.5867066806,-1.5625000000,-0.0242066806
0.2956666667,-1.7320508076,-1.7500000000,0.0179491924
0.2956875000,-1.8477590650,-1.8750000000,0.0272409350
0.2957083333,-1.9318516526,-1.9375000000,0.0056483474
0.2957291667,-1.9828897227,-2.0000000000,0.0171102773
0.2957500000,-2.0000000000,-2.0000000000,0.0000000000
0.2957708333,-1.9828897227,-2.0000000000,0.0171102773
0.2957916667,-1.9318516526,-1.9375000000,0.0056483474
0.2958125000,-1.8477590650,-1.8750000000,0.0272409350
0.2958333333,-1.7320508076,-1.7500000000,0.0179491924
0.2958541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2958750000,-1.4142135624,-1.4375000000,0.0232864376
0.2958958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2959166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2959375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2959583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2959791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2960000000,-0.0000000000,0.0000000000,-0.0000000000
0.2960208333,0.2610523844,0.2500000000,0.0110523844
0.2960416667,0.5176380902,0.5000000000,0.0176380902
0.2960625000,0.7653668647,0.7500000000,0.0153668647
0.2960833333,1.0000000000,1.0000000000,-0.0000000000
0.2961041667,1.2175228580,1.1875000000,0.0300228580
0.2961250000,1.4142135624,1.4375000000,-0.0232864376
0.2961458333,1.5867066806,1.5625000000,0.0242066806
0.2961666667,1.7320508076,1.7500000000,-0.0179491924
0.2961875000,1.8477590650,1.8750000000,-0.0272409350
0.2962083333,1.9318516526,1.9375000000,-0.0056483474
0.2962291667,1.9828897227,2.0000000000,-0.0171102773
0.2962500000,2.0000000000,2.0000000000,0.0000000000
0.2962708333,1.9828897227,2.0000000000,-0.0171102773
0.2962916667,1.9318516526,1.9375000000,-0.0056483474
0.2963125000,1.8477590650,1.8750000000,-0.0272409350
0.2963333333,1.7320508076,1.7500000000,-0.0179491924
0.2963541667,1.5867066806,1.5625000000,0.0242066806
0.2963750000,1.4142135624,1.4375000000,-0.0232864376
0.2963958333,1.2175228580,1.1875000000,0.0300228580
0.2964166667,1.0000000000,1.0000000000,0.0000000000
0.2964375000,0.7653668647,0.7500000000,0.0153668647
0.2964583333,0.5176380902,0.5000000000,0.0176380902
0.2964791667,0.2610523844,0.2500000000,0.0110523844
0.2965000000,0.0000000000,0.0000000000,0.0000000000
0.2965208333,-0.2610523844,-0.2500000000,-0.0110523844
0.2965416667,-0.5176380902,-0.5000000000,-0.0176380902
0.2965625000,-0.7653668647,-0.7500000000,-0.0153668647
0.2965833333,-1.0000000000,-1.0000000000,0.0000000000
0.2966041667,-1.2175228580,-1.1875000000,-0.0300228580
0.2966250000,-1.4142135624,-1.4375000000,0.0232864376
0.2966458333,-1.5867066806,-1.5625000000,-0.0242066806
0.2966666667,-1.7320508076,-1.7500000000,0.0179491924
0.2966875000,-1.8477590650,-1.8750000000,0.0272409350
0.2967083333,-1.9318516526,-1.9375000000,0.0056483474
0.2967291667,-1.9828897227,-2.0000000000,0.0171102773
0.2967500000,-2.0000000000,-2.0000000000,0.0000000000
0.2967708333,-1.9828897227,-2.0000000000,0.0171102773
0.2967916667,-1.9318516526,-1.9375000000,0.0056483474
0.2968125000,-1.8477590650,-1.8750000000,0.0272409350
0.2968333333,-1.7320508076,-1.7500000000,0.0179491924
0.2968541667,-1.5867066806,-1.5625000000,-0.0242066806
0.2968750000,-1.4142135624,-1.4375000000,0.0232864376
0.2968958333,-1.2175228580,-1.1875000000,-0.0300228580
0.2969166667,-1.0000000000,-1.0000000000,-0.0000000000
0.2969375000,-0.7653668647,-0.7500000000,-0.0153668647
0.2969583333,-0.5176380902,-0.5000000000,-0.0176380902
0.2969791667,-0.2610523844,-0.2500000000,-0.0110523844
0.2970000000,-0.0000000000,0.0000000000,-0.0000000000
0.2970208333,0.2610523844,0.2500000000,0.0110523844
0.2970416667,0.5176380902,0.5000000000,0.0176380902
0.2970625000,0.7653668647,0.7500000000,0.0153668647
0.2970833333,1.0000000000,1.0000000000,-0.0000000000
0.2971041667,1.2175228580,1.1875000000,0.0300228580
0.2971250000,1.4142135624,1.4375000000,-0.0232864376
0.2971458333,1.5867066806,1.5625000000,0.0242066806
0.2971666667,1.7320508076,1.7500000000,-0.0179491924
0.2971875000,1.8477590650,1.8750000000,-0.0272409350
0.2972083333,1.9318516526,1.9375000000,-0.0056483474
0.2972291667,1.9828897227,2.0000000000,-0.0171102773
0.2972500000,2.0000000000,2.0000000000,0.0000000000
0.2972708333,1.9828897227,2.0000000000,-0.0171102773
0.2972916667,1.9318516526,1.9375000000,-0.0056483474
0.2973125000,1.8477590650,1.8750000000,-0.0272409350
0.2973333333,1.7320508076,1.7500000000,-0.0179491924
0.2973541667,1.5867066806,1.5625000000,0.0242066806
0.2973750000,1.4142135624,1.4375000000,-0.0232864376
0.2973958333,1.2175228580,1.1875000000,0.0300228580
0.2974166667,1.0000000000,1.0000000000,0.0000000000
0.2974375000,0.7653668647,0.7500000000,0.0153668647
0.2974583333,0.5176380902,0.5000000000,0.0176380902
0.2974791667,0.2610523844,0.2500000000,0.0110523844
